Unnamed: 0,yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,dL2_winner,dL3_winner,dL4_winner,dL5_winner,incumbent_party,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,rep_L1_wins,rep_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,dem_L1_wins,dem_L5_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,rep_L1_voteshare,rep_L5_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,dem_L1_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race,flipped,dmargin_45_55
9256,2018-IL-03,163053,223334,2018,Illinois,DanielWilliamLipinski,democrat,False,IL-03,0.73008588,163053,57885,0.73008588,0.259185793,DanielWilliamLipinski,DanielWilliamLipinski,DanielWilliamLipinski,DanielWilliamLipinski,DanielWilliamLipinski,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.0,0.22523631,0.228115588,0.223176845,0.177188908,0.999596293,0.7746772670000001,0.771776382,0.776679116,0.822609239,1,163053.0,DanielWilliamLipinski,57885.0,ArthurJJones,1,0,0,0
7952,2012-IL-04,133226,160509,2012,Illinois,LuisVGutierrez,democrat,False,IL-04,0.830021993,133226,27279,0.830021993,0.169953087,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.143180262,0.153126492,0.140605279,0.133186043,0.128980215,0.856819738,0.8468735079999999,0.85939472,0.8668139570000001,0.871019786,1,133226.0,LuisVGutierrez,27279.0,HectorConcepcion,1,0,0,0
8387,2014-IL-04,79666,101944,2014,Illinois,LuisVGuti_rrez,democrat,False,IL-04,0.781468257,79666,22278,0.781468257,0.218531743,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.169953087,0.146474841,0.142377804,0.14263783900000002,0.156566675,0.830021993,0.853520175,0.8576159659999999,0.857353855,0.843420866,1,79666.0,LuisVGutierrez,22278.0,HectorConcepcion,1,0,0,0
8822,2016-IL-04,171297,171297,2016,Illinois,LuisVGuti_rrez,democrat,False,IL-04,1.0,171297,0,1.0,0.0,LuisVGuti_rrez,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.218531743,0.157608592,0.161611315,0.17722169699999998,0.194242415,0.781468257,0.8423864240000001,0.838382455,0.8227699959999999,0.805745125,1,171297.0,LuisVGutierrez,,None,0,0,0,0
9257,2018-IL-04,143895,166189,2018,Illinois,JesusChuyGarcia,democrat,False,IL-04,0.86585153,143895,22294,0.86585153,0.13414847,LuisVGuti_rrez,LuisVGuti_rrez,LuisVGutierrez,LuisVGutierrez,LuisVGutierrez,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.0,0.129289052,0.132916273,0.129494943,0.10926587199999999,1.0,0.8707059640000001,0.867077497,0.87049675,0.890734129,1,143895.0,JesusChuyGarcia,22294.0,MarkWayneLorch,0,0,0,0
7953,2012-IL-05,177729,270377,2012,Illinois,MikeQuigley,democrat,False,IL-05,0.657337717,193088,77289,0.714143585,0.285856415,MikeQuigley,RahmEmanuel,RahmEmanuel,RahmEmanuel,RahmEmanuel,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.253755662,0.252854234,0.23308569899999998,0.231379211,0.23706138,0.746244338,0.7471293929999999,0.7668938340000001,0.7685935009999999,0.76293862,1,177729.0,MikeQuigley,77289.0,DanSchmitt,1,0,0,0
8388,2014-IL-05,116364,184019,2014,Illinois,MikeQuigley,democrat,False,IL-05,0.6323477470000001,127669,56350,0.69378162,0.30621838,MikeQuigley,MikeQuigley,RahmEmanuel,RahmEmanuel,RahmEmanuel,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.285856415,0.243639842,0.244998512,0.253326392,0.269806039,0.714143585,0.756343784,0.7549810220000001,0.7466736079999999,0.7301939620000001,1,116364.0,MikeQuigley,56350.0,VinceKolber,1,0,0,0
8823,2016-IL-05,212842,313724,2016,Illinois,MikeQuigley,democrat,False,IL-05,0.678437098,227499,86222,0.725156507,0.27483393,MikeQuigley,MikeQuigley,MikeQuigley,RahmEmanuel,RahmEmanuel,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.30621838,0.257242485,0.26654938899999997,0.281943486,0.296037398,0.69378162,0.742741141,0.733450611,0.718056514,0.703962603,1,212842.0,MikeQuigley,86222.0,VinceKolber,1,0,0,0
9258,2018-IL-05,213992,279131,2018,Illinois,MikeQuigley,democrat,False,IL-05,0.766636454,213992,65134,0.766636454,0.233345633,MikeQuigley,MikeQuigley,MikeQuigley,MikeQuigley,RahmEmanuel,1,1,1,1,0,democrat,4,4,3,2,0,0,0,0,0,1,5,4,3,2,0.27483393,0.268206297,0.280166097,0.288969575,0.290526155,0.725156507,0.73179179,0.7198315120000001,0.711027237,0.7094690640000001,1,213992.0,MikeQuigley,65134.0,TomHanson,1,0,0,0
7954,2012-IL-06,193138,326129,2012,Illinois,PeterJRoskam,republican,False,IL-06,0.592213511,132991,193138,0.407786489,0.592213511,PeterJRoskam,PeterJRoskam,PeterJRoskam,HenryJHyde,HenryJHyde,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.636450079,0.586971253,0.570988037,0.575220256,0.606077348,0.363549921,0.413025376,0.42900774799999997,0.424774125,0.39392265299999996,0,132991.0,LeslieCoolidge,193138.0,PeterJRoskam,0,1,0,0
8389,2014-IL-06,160287,238752,2014,Illinois,PeterJRoskam,republican,False,IL-06,0.671353538,78465,160287,0.328646462,0.671353538,PeterJRoskam,PeterJRoskam,PeterJRoskam,PeterJRoskam,HenryJHyde,1,1,1,1,0,republican,4,4,3,2,1,5,4,3,2,0,0,0,0,0,0.592213511,0.575233132,0.579468569,0.601456069,0.614331795,0.407786489,0.424763496,0.42052721600000004,0.398543931,0.385668205,0,78465.0,MichaelMason,160287.0,PeterJRoskam,0,1,0,0
8824,2016-IL-06,208555,352146,2016,Illinois,PeterJRoskam,republican,False,IL-06,0.59224015,143591,208555,0.40775985,0.59224015,PeterJRoskam,PeterJRoskam,PeterJRoskam,PeterJRoskam,PeterJRoskam,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.671353538,0.597845563,0.618930436,0.633339043,0.631783525,0.328646462,0.402151065,0.38106956399999997,0.366660957,0.368216476,0,143591.0,AmandaHowland,208555.0,PeterJRoskam,0,1,0,0
9259,2018-IL-06,169001,315446,2018,Illinois,SeanCasten,democrat,False,IL-06,0.535752554,169001,146445,0.535752554,0.464247446,PeterJRoskam,PeterJRoskam,PeterJRoskam,PeterJRoskam,PeterJRoskam,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.59224015,0.613592379,0.623064319,0.6186024,0.631796844,0.40775985,0.38640762100000003,0.37693568,0.38139759999999995,0.36820315600000003,1,169001.0,SeanCasten,146445.0,PeterJRoskam,0,1,1,1
7955,2012-IL-07,242439,286435,2012,Illinois,DannyKDavis,democrat,False,IL-07,0.846401452,242439,31466,0.846401452,0.10985389400000001,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.16086571,0.150035157,0.145580156,0.147881699,0.15534516199999998,0.815049307,0.845146635,0.8483970829999999,0.844087954,0.832612347,1,242439.0,DannyKDavis,31466.0,RitaZak,1,0,0,0
8390,2014-IL-07,155110,182278,2014,Illinois,DannyKDavis,democrat,False,IL-07,0.85095294,155110,27168,0.85095294,0.14904706,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.10985389400000001,0.138434903,0.138374747,0.140181406,0.135359802,0.846401452,0.847997957,0.844666328,0.837208715,0.83072538,1,155110.0,DannyKDavis,27168.0,RobertLBumpers,1,0,0,0
8825,2016-IL-07,250584,297466,2016,Illinois,DannyKDavis,democrat,False,IL-07,0.842395433,250584,46882,0.842395433,0.157604567,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.14904706,0.14050921,0.142397819,0.13992222099999999,0.12945047699999998,0.85095294,0.8459236509999999,0.8406447709999999,0.8374679,0.8486771959999999,1,250584.0,DannyKDavis,46882.0,JeffreyALeef,1,0,0,0
9260,2018-IL-07,215746,246243,2018,Illinois,DannyKDavis,democrat,False,IL-07,0.8761507940000001,215746,30497,0.8761507940000001,0.12384920599999999,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,DannyKDavis,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.157604567,0.145439169,0.14434280800000002,0.138835174,0.153325814,0.842395433,0.8409949040000001,0.8386997829999999,0.846583275,0.8466741870000001,1,215746.0,DannyKDavis,30497.0,CraigCameron,1,0,0,0
7956,2012-IL-08,123206,225066,2012,Illinois,TammyDuckworth,democrat,False,IL-08,0.547421645,123206,101860,0.547421645,0.452578355,JoeWalsh,MelissaLBean,MelissaLBean,MelissaLBean,PhilipMCrane,0,0,0,0,0,republican,0,0,0,0,1,2,1,1,1,0,3,3,2,1,0.484674093,0.474964269,0.45015489799999997,0.439205075,0.43873498299999997,0.515325907,0.514842778,0.537141578,0.543856893,0.561265018,1,123206.0,TammyDuckworth,101860.0,JoeWalsh,0,1,1,1
8391,2014-IL-08,84178,151056,2014,Illinois,TammyDuckworth,democrat,False,IL-08,0.557263531,84178,66878,0.557263531,0.44273646899999997,TammyDuckworth,JoeWalsh,MelissaLBean,MelissaLBean,MelissaLBean,1,0,0,0,0,democrat,1,1,1,1,0,1,1,1,1,1,4,3,2,1,0.452578355,0.45063959,0.442548395,0.44334944,0.468626224,0.547421645,0.539197591,0.544748081,0.55665056,0.531373776,1,84178.0,TammyDuckworth,66878.0,LarryKaifesh,1,0,0,0
8826,2016-IL-08,144954,248571,2016,Illinois,RajaKrishnamoorthi,democrat,False,IL-08,0.583149281,144954,103617,0.583149281,0.416850719,TammyDuckworth,TammyDuckworth,JoeWalsh,MelissaLBean,MelissaLBean,0,0,0,0,0,democrat,0,0,0,0,0,1,1,1,0,1,4,3,2,2,0.44273646899999997,0.44258601,0.443196197,0.459996306,0.44765741200000003,0.557263531,0.547251171,0.556803803,0.540003694,0.552342588,1,144954.0,RajaKrishnamoorthi,103617.0,PeterPeteDiCianni,0,0,0,0
9261,2018-IL-08,130054,197127,2018,Illinois,RajaKrishnamoorthi,democrat,False,IL-08,0.65974727,130054,67073,0.65974727,0.34025273,RajaKrishnamoorthi,TammyDuckworth,TammyDuckworth,JoeWalsh,MelissaLBean,1,0,0,0,0,democrat,1,1,1,1,0,1,1,0,0,1,4,3,3,2,0.416850719,0.437927102,0.44920990899999996,0.437388514,0.429793594,0.583149281,0.5620728979999999,0.550790091,0.562611486,0.570206406,1,130054.0,RajaKrishnamoorthi,67073.0,JitendraJdDiganvker,1,0,0,0
7957,2012-IL-09,194869,293807,2012,Illinois,JaniceDSchakowsky,democrat,False,IL-09,0.66325513,194869,98924,0.66325513,0.33669722,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.311398534,0.265061968,0.25700385600000003,0.26181488399999997,0.265658889,0.6886014659999999,0.73492372,0.7429782540000001,0.738161263,0.734314439,1,194869.0,JaniceDSchakowsky,98924.0,TimothyCWolfe,1,0,0,0
8392,2014-IL-09,141000,213450,2014,Illinois,JaniceDSchakowsky,democrat,False,IL-09,0.6605762470000001,141000,72384,0.6605762470000001,0.33911454700000004,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.33669722,0.272942529,0.280535468,0.289338332,0.324047877,0.66325513,0.727033629,0.719434729,0.710628002,0.675928298,1,141000.0,JaniceDSchakowsky,72384.0,SusanneAtanus,1,0,0,0
8827,2016-IL-09,217306,326948,2016,Illinois,JaniceDSchakowsky,democrat,False,IL-09,0.664650036,217306,109550,0.664650036,0.335068574,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.33911454700000004,0.292251284,0.301782386,0.3290701,0.337905884,0.6605762470000001,0.707663033,0.6981150629999999,0.670810948,0.661915689,1,217306.0,JaniceDSchakowsky,109550.0,JoanMcCarthyLasonde,1,0,0,0
9262,2018-IL-09,213368,290351,2018,Illinois,JaniceDSchakowsky,democrat,False,IL-09,0.734862287,213368,76983,0.734862287,0.265137713,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,JaniceDSchakowsky,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.335068574,0.30843962399999997,0.330569719,0.336960114,0.33709156100000004,0.664650036,0.691422058,0.66927072,0.6628271379999999,0.662613142,1,213368.0,JaniceDSchakowsky,76983.0,JohnDElleson,1,0,0,0
7958,2012-IL-10,133890,264454,2012,Illinois,BradSchneider,democrat,False,IL-10,0.506288428,133890,130564,0.506288428,0.49371157200000004,RobertDold,MarkStevenKirk,MarkStevenKirk,MarkStevenKirk,MarkStevenKirk,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.510802297,0.5799337379999999,0.5528954620000001,0.523381223,0.518195647,0.48919305700000004,0.420064344,0.44710214,0.47661558,0.48180203,1,133890.0,BradSchneider,130564.0,RobertDold,0,1,1,1
8393,2014-IL-10,95992,187128,2014,Illinois,RobertDold,republican,False,IL-10,0.512975076,91136,95992,0.48702492399999997,0.512975076,BradSchneider,RobertDold,MarkStevenKirk,MarkStevenKirk,MarkStevenKirk,0,1,0,0,0,democrat,1,1,1,1,0,4,3,2,1,1,1,1,1,1,0.49371157200000004,0.541058684,0.51596381,0.510034289,0.502256935,0.506288428,0.45893939799999994,0.484033792,0.48996416299999995,0.497740743,0,91136.0,BradSchneider,95992.0,RobertDold,1,0,1,1
8828,2016-IL-10,150435,285996,2016,Illinois,BradSchneider,democrat,False,IL-10,0.52600386,150435,135535,0.52600386,0.473905229,RobertDold,BradSchneider,RobertDold,MarkStevenKirk,MarkStevenKirk,0,1,0,0,0,republican,1,1,1,1,1,4,3,2,1,0,1,1,1,1,0.512975076,0.515366063,0.510769485,0.505829648,0.503343324,0.48702492399999997,0.48463201899999997,0.489229353,0.494168803,0.496656676,1,150435.0,BradSchneider,135535.0,RobertDold,0,1,1,1
9263,2018-IL-10,156540,238664,2018,Illinois,BradSchneider,democrat,False,IL-10,0.655901183,156540,82124,0.655901183,0.34409881700000006,BradSchneider,RobertDold,BradSchneider,RobertDold,MarkStevenKirk,1,0,1,0,0,democrat,2,2,2,1,0,3,2,1,1,1,2,2,2,1,0.473905229,0.503396634,0.497848543,0.49353062600000003,0.493440153,0.52600386,0.496584254,0.502127567,0.506439071,0.506514392,1,156540.0,BradSchneider,82124.0,DouglasRBennett,1,0,0,0
7959,2012-IL-11,148928,254295,2012,Illinois,BillFoster,democrat,False,IL-11,0.585650524,148928,105348,0.585650524,0.41427476,AdamKinzinger,DeborahDebbieHalvorson,JerryWeller,JerryWeller,JerryWeller,0,0,0,0,0,republican,0,0,0,0,1,4,3,2,1,0,1,1,1,1,0.57348963,0.539829749,0.5139875389999999,0.48974556799999996,0.459141361,0.42651037,0.46017025100000003,0.486012461,0.510254432,0.540858639,1,148928.0,BillFoster,105348.0,JudyBiggert,0,0,1,0
8394,2014-IL-11,93436,174772,2014,Illinois,BillFoster,democrat,False,IL-11,0.534616529,93436,81335,0.534616529,0.465377749,BillFoster,AdamKinzinger,DeborahDebbieHalvorson,JerryWeller,JerryWeller,1,0,0,0,0,democrat,1,1,1,1,0,3,2,1,1,1,2,2,2,1,0.41427476,0.494044983,0.47087786600000003,0.44418582700000003,0.493882195,0.585650524,0.505940074,0.529103455,0.555789267,0.506080447,1,93436.0,BillFoster,81335.0,DarleneSenger,1,0,0,1
8829,2016-IL-11,166578,275573,2016,Illinois,BillFoster,democrat,False,IL-11,0.6044786679999999,166578,108995,0.6044786679999999,0.395521332,BillFoster,BillFoster,AdamKinzinger,DeborahDebbieHalvorson,JerryWeller,1,1,0,0,0,democrat,2,2,2,2,0,2,1,1,0,1,3,3,2,2,0.465377749,0.46977784200000006,0.449483808,0.48438071299999996,0.439826255,0.534616529,0.53020607,0.550496083,0.515592474,0.5601335270000001,1,166578.0,BillFoster,108995.0,ToniaKhouri,1,0,0,0
9264,2018-IL-11,145407,227765,2018,Illinois,BillFoster,democrat,False,IL-11,0.638408008,145407,82358,0.638408008,0.36159199200000003,BillFoster,BillFoster,BillFoster,AdamKinzinger,DeborahDebbieHalvorson,1,1,1,0,0,democrat,3,3,3,2,0,1,1,0,0,1,4,3,3,2,0.395521332,0.43869131299999997,0.462165868,0.42505794700000005,0.430449541,0.6044786679999999,0.5612925999999999,0.5378140229999999,0.57491524,0.569547599,1,145407.0,BillFoster,82358.0,NickStella,1,0,0,0
7960,2012-IL-12,157000,303949,2012,Illinois,WilliamLEnyart,democrat,False,IL-12,0.516534024,174045,129902,0.572612511,0.427380909,JerryFCostello,JerryFCostello,JerryFCostello,JerryFCostello,JerryFCostello,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.36528946,0.245533346,0.230030039,0.20491399100000002,0.307370987,0.63471054,0.7544556859999999,0.769956251,0.795070057,0.692627337,1,157000.0,WilliamLEnyart,129902.0,JasonPlummer,0,0,0,1
8395,2014-IL-12,110038,209738,2014,Illinois,MikeBost,republican,False,IL-12,0.524645033,99700,110038,0.475354967,0.524645033,WilliamLEnyart,JerryFCostello,JerryFCostello,JerryFCostello,JerryFCostello,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.427380909,0.269500213,0.260530721,0.347374294,0.396335185,0.572612511,0.730487503,0.73945567,0.652622395,0.603661526,0,87860.0,WilliamLEnyart,110038.0,MikeBost,1,0,1,1
8830,2016-IL-12,169976,313002,2016,Illinois,MikeBost,republican,False,IL-12,0.543050843,143026,169976,0.45694915700000005,0.543050843,MikeBost,WilliamLEnyart,JerryFCostello,JerryFCostello,JerryFCostello,1,0,0,0,0,republican,1,1,1,1,1,1,1,1,1,0,4,3,2,1,0.524645033,0.313353583,0.39169197899999997,0.439105134,0.476012971,0.475354967,0.68663553,0.608305538,0.560892673,0.523983739,0,124246.0,CharlesCJBaricevic,169976.0,MikeBost,0,1,0,1
9265,2018-IL-12,134884,261543,2018,Illinois,MikeBost,republican,False,IL-12,0.5157239920000001,126659,134884,0.484276008,0.5157239920000001,MikeBost,MikeBost,WilliamLEnyart,JerryFCostello,JerryFCostello,1,1,0,0,0,republican,2,2,2,2,1,2,2,2,2,0,3,2,1,0,0.543050843,0.421963752,0.46509156100000004,0.498358928,0.533847938,0.45694915700000005,0.5780342620000001,0.534906794,0.501638878,0.46615206200000003,0,118724.0,BrendanKelly,134884.0,MikeBost,0,1,0,1
7961,2012-IL-13,137034,294385,2012,Illinois,RodneyDavis,republican,False,IL-13,0.465492467,136032,137034,0.462088761,0.465492467,JudyBiggert,JudyBiggert,JudyBiggert,JudyBiggert,JudyBiggert,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.638102788,0.6219582570000001,0.601798953,0.585657121,0.5868186089999999,0.361897212,0.37800212899999996,0.398151529,0.41428118,0.41310589600000003,0,136032.0,DavidMGill,137034.0,RodneyDavis,0,0,0,1
8396,2014-IL-13,123337,210272,2014,Illinois,RodneyDavis,republican,False,IL-13,0.5865593139999999,86935,123337,0.413440686,0.5865593139999999,RodneyDavis,JudyBiggert,JudyBiggert,JudyBiggert,JudyBiggert,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.465492467,0.5745376560000001,0.555615957,0.5463765620000001,0.551797628,0.462088761,0.410938976,0.426233075,0.42943351799999996,0.411992986,0,86935.0,AnnECallis,123337.0,RodneyDavis,0,1,0,0
8831,2016-IL-13,187583,314394,2016,Illinois,RodneyDavis,republican,False,IL-13,0.596649427,126811,187583,0.403350573,0.596649427,RodneyDavis,RodneyDavis,JudyBiggert,JudyBiggert,JudyBiggert,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,0.5865593139999999,0.5618046289999999,0.55642225,0.563384856,0.526025891,0.413440686,0.42367459700000004,0.42543531,0.412475553,0.43776472299999997,0,126811.0,MarkDWicklund,187583.0,RodneyDavis,0,1,0,0
9266,2018-IL-13,136516,270981,2018,Illinois,RodneyDavis,republican,False,IL-13,0.503784398,134458,136516,0.49618977,0.503784398,RodneyDavis,RodneyDavis,RodneyDavis,JudyBiggert,JudyBiggert,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.596649427,0.564467685,0.5717009989999999,0.549567069,0.591604371,0.403350573,0.42101836200000003,0.41019430799999995,0.42629334,0.408395629,0,134458.0,BetsyDirksenLondrigan,136516.0,RodneyDavis,0,1,0,1
7962,2012-IL-14,177603,301954,2012,Illinois,RandyHultgren,republican,False,IL-14,0.588178994,124351,177603,0.411821006,0.588178994,RandyHultgren,BillFoster,JDennisHastert,JDennisHastert,JDennisHastert,1,0,0,0,0,republican,1,1,1,1,1,4,3,2,1,0,1,1,1,1,0.51307,0.592227309,0.5549422629999999,0.511159276,0.467794995,0.486701703,0.40772703200000004,0.44500066299999996,0.488764625,0.532090857,0,124351.0,DennisAnderson,177603.0,RandyHultgren,0,1,0,0
8397,2014-IL-14,145369,222230,2014,Illinois,RandyHultgren,republican,False,IL-14,0.654137605,76861,145369,0.345862395,0.654137605,RandyHultgren,RandyHultgren,BillFoster,JDennisHastert,JDennisHastert,1,1,0,0,0,republican,2,2,2,2,1,4,3,2,2,0,1,1,1,0,0.588178994,0.561589609,0.530414205,0.507922994,0.550624497,0.411821006,0.43836473200000003,0.46952872,0.49200090700000004,0.449261354,0,76861.0,DennisAnderson,145369.0,RandyHultgren,0,1,0,0
8832,2016-IL-14,200508,338097,2016,Illinois,RandyHultgren,republican,False,IL-14,0.59304874,137589,200508,0.40695126,0.59304874,RandyHultgren,RandyHultgren,RandyHultgren,BillFoster,JDennisHastert,1,1,1,0,0,republican,3,3,3,2,1,4,3,3,2,0,1,1,0,0,0.654137605,0.555158885,0.544476647,0.585128866,0.6211583,0.345862395,0.444795455,0.455466279,0.414795035,0.3788417,0,137589.0,JimWalz,200508.0,RandyHultgren,0,1,0,0
9267,2018-IL-14,156035,297199,2018,Illinois,LaurenUnderwood,democrat,False,IL-14,0.52501859,156035,141164,0.52501859,0.47498141,RandyHultgren,RandyHultgren,RandyHultgren,RandyHultgren,BillFoster,0,0,0,0,0,republican,0,0,0,0,1,4,4,3,2,0,1,0,0,0,0.59304874,0.554191066,0.587108835,0.611788446,0.623593173,0.40695126,0.445763275,0.412834091,0.38821155399999996,0.37640682700000005,1,156035.0,LaurenUnderwood,141164.0,RandyHultgren,0,1,1,1
7963,2012-IL-15,205775,299937,2012,Illinois,JohnShimkus,republican,False,IL-15,0.6860607390000001,94162,205775,0.313939261,0.6860607390000001,TimJohnson,TimJohnson,TimJohnson,TimJohnson,TimJohnson,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.643207133,0.624640335,0.6178781999999999,0.620329213,0.642550417,0.356792867,0.375359665,0.3821218,0.379670787,0.35744958299999996,0,94162.0,AngelaMichael,205775.0,JohnShimkus,0,0,0,0
8398,2014-IL-15,166274,221926,2014,Illinois,JohnShimkus,republican,False,IL-15,0.749231726,55652,166274,0.25076827399999996,0.749231726,JohnShimkus,TimJohnson,TimJohnson,TimJohnson,TimJohnson,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.6860607390000001,0.631514708,0.636762094,0.6570538570000001,0.664633936,0.313939261,0.368485292,0.363237906,0.342946143,0.33536606399999996,0,55652.0,EricThorsland,166274.0,JohnShimkus,0,1,0,0
8833,2016-IL-15,274554,274554,2016,Illinois,JohnShimkus,republican,False,IL-15,1.0,0,274554,0.0,1.0,JohnShimkus,JohnShimkus,TimJohnson,TimJohnson,TimJohnson,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,0.749231726,0.659256021,0.680098324,0.6928331990000001,0.717646233,0.25076827399999996,0.340743979,0.319901675,0.307166801,0.282353767,0,,None,274554.0,JohnShimkus,0,1,0,0
9268,2018-IL-15,181294,255608,2018,Illinois,JohnShimkus,republican,False,IL-15,0.7092657509999999,74309,181294,0.290714688,0.7092657509999999,JohnShimkus,JohnShimkus,JohnShimkus,TimJohnson,TimJohnson,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.74407866,0.7696248990000001,0.811764155,0.8746158629999999,0.0,0.25592134,0.23037510000000003,0.188235845,0.12538413699999998,0,74309.0,KevinGaither,181294.0,JohnShimkus,0,1,0,0
7964,2012-IL-16,181789,294090,2012,Illinois,AdamKinzinger,republican,False,IL-16,0.618140705,112301,181789,0.381859295,0.618140705,DonaldAManzullo,DonaldAManzullo,DonaldAManzullo,DonaldAManzullo,DonaldAManzullo,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.650020445,0.658232959,0.646255268,0.6313988939999999,0.629345307,0.349979555,0.333133145,0.34295236100000004,0.35421578600000003,0.370654693,0,112301.0,WandaRohl,181789.0,AdamKinzinger,0,0,0,0
8399,2014-IL-16,153388,217198,2014,Illinois,AdamKinzinger,republican,False,IL-16,0.7062127640000001,63810,153388,0.293787236,0.7062127640000001,AdamKinzinger,DonaldAManzullo,DonaldAManzullo,DonaldAManzullo,DonaldAManzullo,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.618140705,0.640632356,0.628084347,0.625610439,0.634080575,0.381859295,0.35073374799999996,0.36112666299999996,0.37438956100000004,0.365919425,0,63810.0,RandallWayneOlsen,153388.0,AdamKinzinger,0,1,0,0
